image_name,width,height,x0,y0,x1,y1,out_of_bounds,bbox_width,bbox_height,bbox_area
00003232.jpg,960,641,346,1,648,210,False,302,209,63118
00003232.jpg,960,641,403,172,652,365,False,249,193,48057
00002138.jpg,1300,917,473,78,824,366,False,351,288,101088
00001431.jpg,1000,667,428,153,661,334,False,233,181,42173
00001357.jpg,866,1300,188,266,280,428,False,92,162,14904
00001357.jpg,866,1300,562,388,661,560,False,99,172,17028
00000908.jpg,1300,866,260,87,544,307,False,284,220,62480
00001380.jpg,1000,1500,449,433,649,782,False,200,349,69800
00002851.jpg,1400,788,69,140,816,630,False,747,490,366030
00002689.jpg,500,751,126,264,206,405,False,80,141,11280
00002689.jpg,500,751,249,286,322,415,False,73,129,9417
00002689.jpg,500,751,65,343,124,447,False,59,104,6136
00000920.jpg,1600,1167,421,33,1109,629,False,688,596,410048
00002845.jpg,1000,1500,511,368,616,551,False,105,183,19215
00002312.jpg,651,1024,283,125,361,264,False,78,139,10842
00002474.jpg,1023,716,1,41,575,558,False,574,517,296758
00002474.jpg,1023,716,455,56,1023,585,False,568,529,300472
00000263.jpg,960,864,732,112,846,231,False,114,119,13566
00000263.jpg,960,864,412,142,506,240,False,94,98,9212
00000263.jpg,960,864,573,114,674,219,False,101,105,10605
00001169.jpg,1470,980,487,106,969,472,False,482,366,176412
00002306.jpg,700,933,345,69,538,368,False,193,299,57707
00003018.jpg,360,540,110,64,181,184,False,71,120,8520
00003018.jpg,360,540,193,72,249,169,False,56,97,5432
00003018.jpg,360,540,120,205,204,351,False,84,146,12264
00003030.jpg,1023,697,194,48,670,426,False,476,378,179928
00000539.jpg,1125,750,854,4,1089,187,False,235,183,43005
00000539.jpg,1125,750,88,310,551,670,False,463,360,166680
00000539.jpg,1125,750,725,71,981,270,False,256,199,50944
00000539.jpg,1125,750,9,1,378,261,False,369,260,95940
00000539.jpg,1125,750,579,126,876,352,False,297,226,67122
00000539.jpg,1125,750,325,284,678,552,False,353,268,94604
00000539.jpg,1125,750,841,186,1125,711,False,284,525,149100
00001627.jpg,333,519,160,78,252,241,False,92,163,14996
00002448.jpg,1000,750,111,95,338,289,False,227,194,44038
00002448.jpg,1000,750,463,33,808,334,False,345,301,103845
00001155.jpg,1300,956,464,220,823,520,False,359,300,107700
00001633.jpg,1066,1689,321,138,670,769,False,349,631,220219
00001814.jpg,1000,667,666,293,787,385,False,121,92,11132
00001814.jpg,1000,667,346,228,470,325,False,124,97,12028
00001814.jpg,1000,667,466,150,593,249,False,127,99,12573
00001814.jpg,1000,667,449,344,556,427,False,107,83,8881
00001182.jpg,866,1390,400,231,478,376,False,78,145,11310
00001196.jpg,1474,980,848,94,1101,290,False,253,196,49588
00001829.jpg,1024,684,344,51,639,280,False,295,229,67555
00001815.jpg,333,519,135,25,189,120,False,54,95,5130
00001801.jpg,612,408,307,142,465,265,False,158,123,19434
00001801.jpg,612,408,66,22,386,270,False,320,248,79360
00001801.jpg,612,408,414,134,556,242,False,142,108,15336
00001154.jpg,1024,684,185,37,850,553,False,665,516,343140
00003025.jpg,480,480,273,16,365,121,False,92,105,9660
00001632.jpg,390,280,174,16,299,121,False,125,105,13125
00000538.jpg,650,434,475,196,626,313,False,151,117,17667
00003031.jpg,500,384,258,113,317,164,False,59,51,3009
00002449.jpg,512,512,116,50,401,382,False,285,332,94620
00001140.jpg,1000,667,434,81,652,251,False,218,170,37060
00001168.jpg,866,1300,313,123,498,445,False,185,322,59570
00000510.jpg,1300,867,417,74,707,299,False,290,225,65250
00000510.jpg,1300,867,570,153,842,360,False,272,207,56304
00000510.jpg,1300,867,799,105,1108,345,False,309,240,74160
00000510.jpg,1300,867,702,217,986,437,False,284,220,62480
00003019.jpg,800,534,75,100,512,439,False,437,339,148143
00002307.jpg,512,768,152,5,381,397,False,229,392,89768
00002313.jpg,680,1023,220,61,488,530,False,268,469,125692
00000504.jpg,1500,1101,221,244,453,442,False,232,198,45936
00000504.jpg,1500,1101,399,384,680,619,False,281,235,66035
00000504.jpg,1500,1101,824,364,1087,584,False,263,220,57860
00000504.jpg,1500,1101,515,201,741,394,False,226,193,43618
00000504.jpg,1500,1101,579,379,854,609,False,275,230,63250
00000504.jpg,1500,1101,739,238,933,404,False,194,166,32204
00000504.jpg,1500,1101,1008,241,1239,438,False,231,197,45507
00002475.jpg,540,349,210,175,264,215,False,54,40,2160
00000935.jpg,1232,821,491,177,754,386,False,263,209,54967
00001395.jpg,1000,667,189,1,1000,665,False,811,664,538504
00002850.jpg,1333,2000,479,180,694,555,False,215,375,80625
00001381.jpg,2000,1333,822,107,1308,484,False,486,377,183222
00000921.jpg,509,339,255,1,442,144,False,187,143,26741
00002878.jpg,736,489,298,186,449,302,False,151,116,17516
00001430.jpg,538,612,197,92,331,268,False,134,176,23584
00002139.jpg,1000,667,55,19,577,424,False,522,405,211410
00002887.jpg,940,529,77,261,257,379,False,180,118,21240
00002887.jpg,940,529,601,224,801,353,False,200,129,25800
00002887.jpg,940,529,376,21,635,191,False,259,170,44030
00002887.jpg,940,529,164,100,412,266,False,248,166,41168
00001356.jpg,800,533,259,47,521,251,False,262,204,53448
00002893.jpg,1300,960,236,194,779,661,False,543,467,253581
00002893.jpg,1300,960,588,139,1207,671,False,619,532,329308
00003233.jpg,800,800,337,197,475,357,False,138,160,22080
00001424.jpg,1066,1600,457,739,739,1231,False,282,492,138744
00002105.jpg,450,300,1,1,420,193,False,419,192,80448
00000074.jpg,1300,945,471,112,755,347,False,284,235,66740
00002663.jpg,650,488,79,83,275,254,False,196,171,33516
00002663.jpg,650,488,342,78,638,337,False,296,259,76664
00002677.jpg,500,333,145,36,373,217,False,228,181,41268
00000706.jpg,6000,4000,410,1034,1037,1531,False,627,497,311619
00001418.jpg,2825,4237,1327,402,1663,988,False,336,586,196896
00002111.jpg,1024,683,315,93,873,536,False,558,443,247194
00003390.jpg,1080,828,258,30,762,488,False,504,458,230832
00000699.jpg,1000,1000,345,337,645,687,False,300,350,105000
00000699.jpg,1000,1000,678,439,960,767,False,282,328,92496
00001587.jpg,2325,3500,1142,862,1516,1519,False,374,657,245718
00000841.jpg,1500,1000,500,1,1372,621,False,872,620,540640
00002930.jpg,1068,1689,228,335,471,783,False,243,448,108864
00001593.jpg,334,500,93,53,167,180,False,74,127,9398
00003384.jpg,1333,2000,539,550,759,933,False,220,383,84260
00002918.jpg,2370,1350,1259,332,1666,602,False,407,270,109890
00000869.jpg,1300,956,501,56,918,413,False,417,357,148869
00001544.jpg,1000,672,397,42,679,262,False,282,220,62040
00000882.jpg,683,1023,359,184,434,317,False,75,133,9975
00003353.jpg,390,280,171,108,214,145,False,43,37,1591
00003435.jpg,640,960,143,117,309,406,False,166,289,47974
00003435.jpg,640,960,352,280,504,540,False,152,260,39520
00001222.jpg,800,501,487,47,694,195,False,207,148,30636
00000128.jpg,910,607,491,201,662,333,False,171,132,22572
00001236.jpg,600,900,179,18,356,326,False,177,308,54516
00003421.jpg,736,490,136,21,438,254,False,302,233,70366
00003421.jpg,736,490,369,67,626,271,False,257,204,52428
00002059.jpg,408,612,116,73,250,306,False,134,233,31222
00001550.jpg,683,1024,294,37,377,182,False,83,145,12035
00000896.jpg,1232,821,398,146,794,453,False,396,307,121572
00002071.jpg,867,1390,336,103,473,363,False,137,260,35620
00001578.jpg,1307,1960,381,505,678,1024,False,297,519,154143
00000100.jpg,1333,2000,664,478,974,1008,False,310,530,164300
00000114.jpg,600,900,127,29,267,268,False,140,239,33460
00000672.jpg,800,583,517,144,779,371,False,262,227,59474
00000672.jpg,800,583,45,60,303,278,False,258,218,56244
00000672.jpg,800,583,181,133,523,423,False,342,290,99180
00000672.jpg,800,583,362,5,602,200,False,240,195,46800
00000672.jpg,800,583,234,1,437,162,False,203,161,32683
00002065.jpg,1024,830,444,51,624,217,False,180,166,29880
00001785.jpg,1300,929,1,1,1053,498,False,1052,497,522844
00003192.jpg,800,533,382,60,633,254,False,251,194,48694
00003192.jpg,800,533,199,112,415,280,False,216,168,36288
00001791.jpg,590,393,225,56,427,212,False,202,156,31512
00001961.jpg,1000,667,305,71,695,374,False,390,303,118170
00001975.jpg,1000,667,381,57,657,271,False,276,214,59064
00002529.jpg,420,512,187,1,260,74,False,73,73,5329
00003151.jpg,1024,664,354,137,522,264,False,168,127,21336
00003151.jpg,1024,664,254,184,430,313,False,176,129,22704
00003151.jpg,1024,664,154,162,306,276,False,152,114,17328
00001746.jpg,2000,1334,738,311,1340,778,False,602,467,281134
00001752.jpg,1061,1300,414,92,600,352,False,186,260,48360
00003145.jpg,500,331,44,34,373,287,False,329,253,83237
00001034.jpg,600,438,87,24,215,133,False,128,109,13952
00002273.jpg,1000,838,302,142,603,435,False,301,293,88193
00002267.jpg,590,394,166,8,436,219,False,270,211,56970
00000470.jpg,1000,562,291,124,495,258,False,204,134,27336
00001008.jpg,1000,667,364,34,611,226,False,247,192,47424
00002271.jpg,1800,1692,789,334,1354,939,False,565,605,341825
00001778.jpg,866,1300,373,15,713,621,False,340,606,206040
00000466.jpg,600,400,318,129,392,188,False,74,59,4366
00000300.jpg,1000,667,185,165,339,284,False,154,119,18326
00000300.jpg,1000,667,525,272,644,364,False,119,92,10948
00002517.jpg,960,441,65,111,261,216,False,196,105,20580
00002517.jpg,960,441,259,320,451,423,False,192,103,19776
00002517.jpg,960,441,302,27,486,123,False,184,96,17664
00002517.jpg,960,441,734,11,918,109,False,184,98,18032
00002517.jpg,960,441,513,105,713,210,False,200,105,21000
00002517.jpg,960,441,416,285,574,370,False,158,85,13430
00002503.jpg,780,520,281,41,734,393,False,453,352,159456
00000472.jpg,1200,630,521,195,782,355,False,261,160,41760
00002265.jpg,4248,3416,804,261,1635,1039,False,831,778,646518
00002265.jpg,4248,3416,2565,248,3311,946,False,746,698,520708
00002265.jpg,4248,3416,1962,506,2589,1093,False,627,587,368049
00001744.jpg,650,434,223,99,427,258,False,204,159,32436
00003153.jpg,612,408,275,90,380,171,False,105,81,8505
00003153.jpg,612,408,48,76,149,155,False,101,79,7979
00003153.jpg,612,408,481,84,578,159,False,97,75,7275
00003153.jpg,612,408,385,111,477,183,False,92,72,6624
00000328.jpg,1470,980,859,170,1106,362,False,247,192,47424
00003147.jpg,640,960,338,229,421,374,False,83,145,12035
00002259.jpg,634,407,377,52,482,130,False,105,78,8190
00002259.jpg,634,407,248,40,352,118,False,104,78,8112
00001977.jpg,1300,861,401,59,957,487,False,556,428,237968
00001787.jpg,1024,683,136,99,406,309,False,270,210,56700
00003184.jpg,612,408,320,59,379,105,False,59,46,2714
00003184.jpg,612,408,95,83,157,132,False,62,49,3038
00003184.jpg,612,408,470,109,543,166,False,73,57,4161
00002715.jpg,1200,1200,744,244,880,403,False,136,159,21624
00002715.jpg,1200,1200,619,101,800,308,False,181,207,37467
00002715.jpg,1200,1200,431,107,583,284,False,152,177,26904
00002715.jpg,1200,1200,482,396,610,545,False,128,149,19072
00000664.jpg,600,400,249,117,367,209,False,118,92,10856
00000664.jpg,600,400,65,114,170,195,False,105,81,8505
00000664.jpg,600,400,184,138,272,207,False,88,69,6072
00000664.jpg,600,400,233,75,323,143,False,90,68,6120
00002073.jpg,1000,662,297,49,625,296,False,328,247,81016
00002067.jpg,1300,861,367,77,1003,578,False,636,501,318636
00003379.jpg,612,408,93,255,226,358,False,133,103,13699
00003379.jpg,612,408,428,20,593,148,False,165,128,21120
00003379.jpg,612,408,232,111,375,219,False,143,108,15444
00003379.jpg,612,408,239,215,375,323,False,136,108,14688
00000670.jpg,1600,1155,403,173,737,454,False,334,281,93854
00000670.jpg,1600,1155,674,191,1015,478,False,341,287,97867
00000670.jpg,1600,1155,963,160,1327,460,False,364,300,109200
00001208.jpg,600,900,350,106,415,220,False,65,114,7410
00002701.jpg,1000,714,239,171,498,382,False,259,211,54649
00002701.jpg,1000,714,353,147,606,357,False,253,210,53130
00003437.jpg,236,354,103,63,141,131,False,38,68,2584
00003351.jpg,236,354,94,86,132,156,False,38,70,2660
00000894.jpg,1428,2000,315,82,1165,1438,False,850,1356,1152600
00001552.jpg,683,1024,380,449,454,579,False,74,130,9620
00001234.jpg,800,582,256,124,518,341,False,262,217,56854
00002932.jpg,2000,1334,673,79,1081,403,False,408,324,132192
00002932.jpg,2000,1334,674,553,1074,863,False,400,310,124000
00000843.jpg,700,1055,482,84,560,220,False,78,136,10608
00001585.jpg,407,612,67,54,257,379,False,190,325,61750
00002098.jpg,281,519,109,4,167,131,False,58,127,7366
00000857.jpg,1000,667,359,29,732,319,False,373,290,108170
00001591.jpg,390,280,129,22,236,112,False,107,90,9630
00002926.jpg,650,895,568,168,635,272,False,67,104,6968
00001368.jpg,1500,1120,687,99,956,333,False,269,234,62946
00003219.jpg,866,1390,302,281,657,943,False,355,662,235010
00002113.jpg,800,533,108,37,500,341,False,392,304,119168
00000704.jpg,612,387,114,87,276,203,False,162,116,18792
00000704.jpg,612,387,278,110,507,278,False,229,168,38472
00000704.jpg,612,387,339,47,449,126,False,110,79,8690
00000704.jpg,612,387,113,42,206,110,False,93,68,6324
00000704.jpg,612,387,265,38,364,111,False,99,73,7227
00002675.jpg,505,340,127,56,363,240,False,236,184,43424
00001354.jpg,2000,1333,871,102,1388,503,False,517,401,207317
00002885.jpg,504,370,307,167,369,219,False,62,52,3224
00002885.jpg,504,370,180,72,253,132,False,73,60,4380
00002885.jpg,504,370,234,177,294,227,False,60,50,3000
00002885.jpg,504,370,189,207,245,255,False,56,48,2688
00002885.jpg,504,370,267,95,330,149,False,63,54,3402
00002885.jpg,504,370,141,161,205,215,False,64,54,3456
00003225.jpg,389,280,149,98,191,132,False,42,34,1428
00003225.jpg,389,280,251,112,291,146,False,40,34,1360
00001432.jpg,800,530,337,86,644,327,False,307,241,73987
00001426.jpg,500,750,197,243,289,403,False,92,160,14720
00000738.jpg,750,500,447,67,576,167,False,129,100,12900
00000738.jpg,750,500,95,23,224,123,False,129,100,12900
00000738.jpg,750,500,1,56,127,186,False,126,130,16380
00000738.jpg,750,500,305,111,418,199,False,113,88,9944
00003231.jpg,1200,1200,429,357,554,500,False,125,143,17875
00002891.jpg,390,280,162,48,263,132,False,101,84,8484
00001340.jpg,3840,5760,1042,1127,2035,2860,False,993,1733,1720869
00002846.jpg,236,354,77,47,129,136,False,52,89,4628
00001397.jpg,462,280,199,31,380,156,False,181,125,22625
00000089.jpg,1000,1500,374,295,550,602,False,176,307,54032
00000923.jpg,2888,2007,1346,169,1623,393,False,277,224,62048
00001383.jpg,1000,1500,312,49,778,863,False,466,814,379324
00002852.jpg,800,531,178,108,578,417,False,400,309,123600
00002305.jpg,640,960,216,234,347,462,False,131,228,29868
00002477.jpg,1000,1268,639,33,819,298,False,180,265,47700
00002477.jpg,1000,1268,218,303,418,598,False,200,295,59000
00000506.jpg,1024,683,211,221,373,346,False,162,125,20250
00000506.jpg,1024,683,661,153,819,276,False,158,123,19434
00000506.jpg,1024,683,479,189,717,374,False,238,185,44030
00002311.jpg,559,800,181,183,364,482,False,183,299,54717
00001630.jpg,1600,1132,41,8,1321,995,False,1280,987,1263360
00002339.jpg,450,300,114,8,359,194,False,245,186,45570
00003027.jpg,1470,980,954,335,1125,465,False,171,130,22230
00001156.jpg,450,347,205,56,369,207,False,164,151,24764
00003033.jpg,1024,688,246,265,547,506,False,301,241,72541
00003033.jpg,1024,688,467,176,775,416,False,308,240,73920
00001624.jpg,1300,1390,505,135,904,632,False,399,497,198303
00001817.jpg,626,417,143,23,387,216,False,244,193,47092
00001803.jpg,600,420,102,40,467,337,False,365,297,108405
00001195.jpg,1300,866,215,70,566,342,False,351,272,95472
00001180.jpg,417,626,46,47,255,412,False,209,365,76285
00002489.jpg,400,267,95,23,208,111,False,113,88,9944
00001802.jpg,678,1024,252,148,376,362,False,124,214,26536
00001631.jpg,236,327,97,114,134,173,False,37,59,2183
00000249.jpg,600,420,369,52,468,130,False,99,78,7722
00002310.jpg,866,1300,400,257,593,595,False,193,338,65234
00000507.jpg,2000,1333,1246,52,1702,405,False,456,353,160968
00000507.jpg,2000,1333,660,415,1200,834,False,540,419,226260
00000507.jpg,2000,1333,945,327,1431,696,False,486,369,179334
00000507.jpg,2000,1333,1,134,473,632,False,472,498,235056
00000507.jpg,2000,1333,814,373,1309,765,False,495,392,194040
00002462.jpg,385,280,187,35,298,129,False,111,94,10434
00000275.jpg,600,600,229,70,342,199,False,113,129,14577
00002853.jpg,1030,693,318,170,443,268,False,125,98,12250
00002853.jpg,1030,693,438,176,569,278,False,131,102,13362
00002853.jpg,1030,693,600,185,733,290,False,133,105,13965
00001382.jpg,1066,1689,413,95,589,419,False,176,324,57024
00000088.jpg,3456,5184,1372,715,2048,1871,False,676,1156,781456
00001396.jpg,612,494,314,52,587,315,False,273,263,71799
00002847.jpg,350,350,113,76,225,204,False,112,128,14336
00000936.jpg,1000,667,397,59,718,308,False,321,249,79929
00003230.jpg,2000,1331,1039,271,1466,601,False,427,330,140910
00001427.jpg,390,280,136,25,237,109,False,101,84,8484
00001341.jpg,1600,1157,627,129,868,332,False,241,203,48923
00002890.jpg,735,1104,260,209,467,571,False,207,362,74934
00002884.jpg,1500,1253,785,253,1085,545,False,300,292,87600
00002884.jpg,1500,1253,1049,274,1362,578,False,313,304,95152
00002884.jpg,1500,1253,290,132,590,423,False,300,291,87300
00002884.jpg,1500,1253,467,231,748,511,False,281,280,78680
00001355.jpg,1600,1167,335,1,1148,671,False,813,670,544710
00001433.jpg,866,1300,341,111,510,407,False,169,296,50024
00003224.jpg,612,408,94,162,345,356,False,251,194,48694
00003224.jpg,612,408,224,173,515,394,False,291,221,64311
00000705.jpg,2048,1365,788,242,1207,566,False,419,324,135756
00000705.jpg,2048,1365,1292,527,1547,724,False,255,197,50235
00002674.jpg,612,405,42,112,210,242,False,168,130,21840
00002674.jpg,612,405,328,133,490,258,False,162,125,20250
00002674.jpg,612,405,195,101,350,218,False,155,117,18135
00001369.jpg,434,650,141,208,244,388,False,103,180,18540
00000077.jpg,667,1000,262,162,332,281,False,70,119,8330
00002660.jpg,626,417,194,57,359,185,False,165,128,21120
00002106.jpg,600,420,233,11,356,111,False,123,100,12300
00003218.jpg,500,334,272,101,352,163,False,80,62,4960
00000711.jpg,480,320,58,111,165,194,False,107,83,8881
00000711.jpg,480,320,258,91,358,169,False,100,78,7800
00000711.jpg,480,320,139,138,235,211,False,96,73,7008
00001590.jpg,1200,1800,130,474,569,1240,False,439,766,336274
00001590.jpg,1200,1800,725,476,1193,1348,False,468,872,408096
00000856.jpg,683,1023,257,193,324,307,False,67,114,7638
00002099.jpg,1024,886,513,76,689,249,False,176,173,30448
00002099.jpg,1024,886,617,135,793,312,False,176,177,31152
00003393.jpg,800,800,250,103,376,250,False,126,147,18522
00001584.jpg,319,450,164,91,221,185,False,57,94,5358
00000842.jpg,750,1124,250,186,330,326,False,80,140,11200
00000842.jpg,750,1124,397,251,466,371,False,69,120,8280
00003344.jpg,1182,1208,506,495,647,662,False,141,167,23547
00003344.jpg,1182,1208,845,456,971,606,False,126,150,18900
00003344.jpg,1182,1208,339,535,477,698,False,138,163,22494
00003344.jpg,1182,1208,197,477,323,627,False,126,150,18900
00003344.jpg,1182,1208,783,626,901,767,False,118,141,16638
00003344.jpg,1182,1208,694,504,803,630,False,109,126,13734
00000895.jpg,512,704,59,68,370,566,False,311,498,154878
00001235.jpg,600,419,187,1,593,250,False,406,249,101094
